"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M"
"1500000US370630018013","Block Group 3, Census Tract 18.01, Durham County, North Carolina","881","200","13","24","24","39","0","12","6","9","18","31","0","12","0","12","0","12","0","12","0","12","66","83","45","53","179","126","74","57","97","63","193","143","48","44","43","51","75","111","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018014","Block Group 4, Census Tract 18.01, Durham County, North Carolina","546","219","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","16","0","12","0","12","0","12","10","25","17","27","27","35","237","163","105","105","134","102","7","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018015","Block Group 5, Census Tract 18.01, Durham County, North Carolina","141","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","18","25","32","44","48","33","40","0","12","0","12","17","28","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018021","Block Group 1, Census Tract 18.02, Durham County, North Carolina","474","155","0","12","0","12","0","12","42","67","27","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","49","90","91","151","116","109","74","25","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018022","Block Group 2, Census Tract 18.02, Durham County, North Carolina","146","61","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","60","57","33","50","0","12","39","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018023","Block Group 3, Census Tract 18.02, Durham County, North Carolina","407","123","20","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","32","21","33","88","88","141","91","52","46","0","12","24","36","8","16","0","12","17","26","16","26","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018024","Block Group 4, Census Tract 18.02, Durham County, North Carolina","186","102","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","47","22","33","55","89","34","42","44","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018061","Block Group 1, Census Tract 18.06, Durham County, North Carolina","575","131","0","12","0","12","0","12","0","12","0","12","0","12","28","43","0","12","0","12","0","12","0","12","14","23","26","42","121","83","147","85","16","28","54","71","49","49","46","53","28","45","39","54","7","18","0","12","0","12","0","12","0","12"
"1500000US370630018062","Block Group 2, Census Tract 18.06, Durham County, North Carolina","1562","172","15","25","0","17","0","17","0","17","0","17","0","17","0","17","0","17","74","137","0","17","0","17","0","17","0","17","111","81","330","142","255","122","183","135","221","116","315","161","16","27","0","17","42","59","0","17","0","17","0","17","0","17"
"1500000US370630018071","Block Group 1, Census Tract 18.07, Durham County, North Carolina","719","218","101","79","66","93","90","85","0","12","0","12","0","12","0","12","0","12","0","12","17","30","0","12","33","51","0","12","52","45","47","46","95","67","82","113","76","55","0","12","13","22","14","23","33","29","0","12","0","12","0","12","0","12"
"1500000US370630018072","Block Group 2, Census Tract 18.07, Durham County, North Carolina","1283","244","23","37","0","12","16","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","26","133","116","286","147","336","174","145","94","135","99","76","55","111","110","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018073","Block Group 3, Census Tract 18.07, Durham County, North Carolina","779","194","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","72","0","12","0","12","0","12","0","12","0","12","124","96","192","99","254","126","103","97","44","52","0","12","0","12","14","23","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018081","Block Group 1, Census Tract 18.08, Durham County, North Carolina","759","152","32","52","14","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","54","35","40","91","54","209","107","219","114","67","47","54","38","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018082","Block Group 2, Census Tract 18.08, Durham County, North Carolina","2803","232","20","24","0","17","0","17","15","26","0","17","0","17","0","17","14","22","0","17","0","17","14","23","0","17","0","17","32","27","97","75","56","58","189","100","593","149","659","225","862","229","199","89","53","80","0","17","0","17","0","17","0","17"
"1500000US370630018091","Block Group 1, Census Tract 18.09, Durham County, North Carolina","446","152","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","34","0","12","0","12","0","12","0","12","0","12","17","29","142","111","111","58","82","75","34","41","0","12","40","52","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018092","Block Group 2, Census Tract 18.09, Durham County, North Carolina","568","115","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","19","17","22","107","66","149","78","257","126","26","38","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630019001","Block Group 1, Census Tract 19, Durham County, North Carolina","906","104","0","12","0","12","0","12","10","17","0","12","0","12","5","10","0","12","0","12","0","12","0","12","0","12","0","12","16","18","35","36","16","20","66","57","59","31","59","41","331","84","145","61","164","59","0","12","0","12","0","12","0","12"
"1500000US370630019002","Block Group 2, Census Tract 19, Durham County, North Carolina","1086","149","0","12","6","9","0","12","0","12","0","12","0","12","0","12","11","17","7","11","0","12","0","12","0","12","0","12","0","12","25","29","103","60","141","75","436","117","93","53","77","47","112","63","59","49","9","14","7","11","0","12","0","12"
"1500000US370630020071","Block Group 1, Census Tract 20.07, Durham County, North Carolina","825","156","0","12","0","12","7","12","0","12","15","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","103","76","66","67","60","58","12","20","180","110","138","60","139","94","105","90","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020072","Block Group 2, Census Tract 20.07, Durham County, North Carolina","613","111","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","28","20","33","84","58","34","36","136","65","87","74","76","60","71","63","38","43","0","12","45","53","0","12","0","12"
"1500000US370630020073","Block Group 3, Census Tract 20.07, Durham County, North Carolina","299","139","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","33","9","18","38","41","40","47","126","135","8","15","25","30","0","12","18","29","0","12","0","12","0","12","0","12"
"1500000US370630020081","Block Group 1, Census Tract 20.08, Durham County, North Carolina","380","70","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","25","43","44","16","18","95","45","32","25","71","35","58","40","42","33"
"1500000US370630020082","Block Group 2, Census Tract 20.08, Durham County, North Carolina","785","74","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","19","21","24","71","42","58","38","239","70","74","46","194","53","67","41","36","35","12","20","0","12"
"1500000US370630020091","Block Group 1, Census Tract 20.09, Durham County, North Carolina","450","117","0","12","0","12","0","12","0","12","0","12","0","12","23","36","9","18","0","12","0","12","0","12","49","34","9","14","78","64","117","66","101","57","0","12","45","38","19","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020092","Block Group 2, Census Tract 20.09, Durham County, North Carolina","293","83","9","14","0","12","0","12","0","12","0","12","0","12","0","12","24","37","0","12","18","29","0","12","49","39","6","10","67","50","40","34","9","14","22","36","16","18","0","12","9","14","24","36","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020093","Block Group 3, Census Tract 20.09, Durham County, North Carolina","497","124","0","12","0","12","0","12","9","14","0","12","0","12","0","12","0","12","7","12","8","14","53","58","126","95","31","28","38","28","144","67","35","27","10","15","17","21","0","12","0","12","0","12","10","17","0","12","0","12","9","15","0","12"
"1500000US370630020131","Block Group 1, Census Tract 20.13, Durham County, North Carolina","550","79","0","12","7","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","0","12","0","12","79","47","69","39","73","40","80","49","86","45","73","53","52","28","11","17","0","12","0","12","0","12","0","12","6","9"
"1500000US370630020132","Block Group 2, Census Tract 20.13, Durham County, North Carolina","317","67","0","12","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","9","15","0","12","53","27","75","65","52","27","87","57","23","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020133","Block Group 3, Census Tract 20.13, Durham County, North Carolina","687","106","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","0","12","0","12","0","12","0","12","0","12","64","44","92","47","74","49","263","80","139","68","44","33","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020151","Block Group 1, Census Tract 20.15, Durham County, North Carolina","277","93","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","33","47","0","12","18","32","58","51","147","94","21","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020152","Block Group 2, Census Tract 20.15, Durham County, North Carolina","161","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","41","63","27","27","27","29","0","12","19","34","47","32","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020153","Block Group 3, Census Tract 20.15, Durham County, North Carolina","30","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","23","0","12","15","24","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020161","Block Group 1, Census Tract 20.16, Durham County, North Carolina","18","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","32","0","12","0","12","0","12"
"1500000US370630020162","Block Group 2, Census Tract 20.16, Durham County, North Carolina","257","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","46","56","63","73","0","12","9","16","37","39","62","40","13","22","27","24","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020171","Block Group 1, Census Tract 20.17, Durham County, North Carolina","843","89","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","0","12","0","12","14","24","13","20","27","31","71","43","98","61","319","95","156","65","56","54","65","45","13","21","0","12","0","12"
"1500000US370630020172","Block Group 2, Census Tract 20.17, Durham County, North Carolina","660","107","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","24","50","79","47","44","52","43","43","40","0","12","30","33","57","51","146","72","141","75","57","37","22","36","0","12","0","12","0","12"
"1500000US370630020173","Block Group 3, Census Tract 20.17, Durham County, North Carolina","611","81","0","12","0","12","0","12","16","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","27","15","23","49","47","0","12","64","50","100","57","171","69","121","69","58","45","0","12","0","12","0","12","0","12"
"1500000US370630020181","Block Group 1, Census Tract 20.18, Durham County, North Carolina","1033","164","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","50","91","64","223","120","141","100","89","73","365","143","77","61","16","26","0","12","0","12"
"1500000US370630020182","Block Group 2, Census Tract 20.18, Durham County, North Carolina","606","152","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","31","94","66","165","102","22","36","106","82","75","72","51","57","58","45","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020183","Block Group 3, Census Tract 20.18, Durham County, North Carolina","1035","169","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","41","23","37","0","12","82","80","148","76","184","93","238","101","184","99","138","84","11","19","0","12","0","12","0","12"
"1500000US370630020191","Block Group 1, Census Tract 20.19, Durham County, North Carolina","273","81","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","45","0","12","73","55","53","51","0","12","0","12","109","74","0","12","0","12","0","12","0","12"
"1500000US370630020192","Block Group 2, Census Tract 20.19, Durham County, North Carolina","502","108","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","39","46","68","52","28","34","16","24","64","48","28","45","114","53","92","76","23","33","0","12","0","12","30","48"
"1500000US370630020193","Block Group 3, Census Tract 20.19, Durham County, North Carolina","730","128","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","27","0","12","0","12","0","12","31","47","47","47","109","66","119","105","335","131","72","55","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020201","Block Group 1, Census Tract 20.20, Durham County, North Carolina","718","116","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","41","76","59","56","40","460","113","92","78","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020202","Block Group 2, Census Tract 20.20, Durham County, North Carolina","1781","156","17","26","0","17","0","17","0","17","0","17","0","17","0","17","12","18","0","17","0","17","0","17","0","17","0","17","0","17","0","17","34","42","0","17","85","70","224","81","630","152","429","127","304","111","34","42","0","17","0","17","12","20"
"1500000US370630020211","Block Group 1, Census Tract 20.21, Durham County, North Carolina","349","110","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","0","12","16","25","0","12","0","12","46","31","0","12","46","73","0","12","13","22","131","73","83","55","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020212","Block Group 2, Census Tract 20.21, Durham County, North Carolina","364","105","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","30","14","23","38","43","130","72","151","99","0","12","13","22","0","12","0","12","0","12","0","12"
"1500000US370630020221","Block Group 1, Census Tract 20.22, Durham County, North Carolina","217","70","0","12","0","12","10","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","25","0","12","0","12","0","12","0","12","21","36","53","38","82","66","33","37","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020222","Block Group 2, Census Tract 20.22, Durham County, North Carolina","625","153","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","37","0","12","38","43","96","59","205","88","197","89","67","55","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020231","Block Group 1, Census Tract 20.23, Durham County, North Carolina","262","63","0","12","0","12","0","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","16","69","37","103","51","59","35","12","19","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020232","Block Group 2, Census Tract 20.23, Durham County, North Carolina","295","61","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","16","7","12","24","26","0","12","76","53","64","39","111","50","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020241","Block Group 1, Census Tract 20.24, Durham County, North Carolina","1498","174","0","12","0","12","0","12","0","12","0","12","0","12","20","33","0","12","0","12","0","12","0","12","25","39","0","12","14","24","89","67","126","72","153","68","316","125","285","97","274","115","170","77","0","12","0","12","0","12","26","34","0","12"
"1500000US370630020242","Block Group 2, Census Tract 20.24, Durham County, North Carolina","503","129","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","24","0","12","0","12","135","64","79","51","0","12","182","112","63","49","30","35","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020243","Block Group 3, Census Tract 20.24, Durham County, North Carolina","433","138","0","12","0","12","0","12","0","12","0","12","0","12","17","28","0","12","0","12","0","12","0","12","0","12","0","12","34","38","63","49","185","117","67","66","17","27","24","26","26","30","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020251","Block Group 1, Census Tract 20.25, Durham County, North Carolina","758","141","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","42","46","57","85","113","81","310","109","185","95","51","40","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020252","Block Group 2, Census Tract 20.25, Durham County, North Carolina","665","136","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","33","57","48","137","83","102","75","149","87","166","74","34","38","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020253","Block Group 3, Census Tract 20.25, Durham County, North Carolina","417","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","31","57","54","127","83","124","73","48","45","23","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020261","Block Group 1, Census Tract 20.26, Durham County, North Carolina","553","138","0","12","12","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","45","55","0","12","74","80","102","85","86","68","105","77","96","92","33","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020262","Block Group 2, Census Tract 20.26, Durham County, North Carolina","490","144","0","12","0","12","7","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","30","13","22","0","12","40","32","113","76","35","41","155","115","49","56","30","49","11","18","20","32","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020271","Block Group 1, Census Tract 20.27, Durham County, North Carolina","791","196","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","35","0","12","0","12","0","12","101","81","75","65","37","46","118","91","207","142","234","118","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020272","Block Group 2, Census Tract 20.27, Durham County, North Carolina","828","224","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","19","32","136","105","57","68","199","130","383","166","34","53","0","17","0","17","0","17","0","17","0","17","0","17"
"1500000US370630020273","Block Group 3, Census Tract 20.27, Durham County, North Carolina","116","138","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","76","114","40","64","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630020281","Block Group 1, Census Tract 20.28, Durham County, North Carolina","953","225","0","12","6","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","21","140","133","118","92","83","59","213","98","131","69","55","46","42","39","108","97","0","12","45","72","0","12","0","12"
"1500000US370630020282","Block Group 2, Census Tract 20.28, Durham County, North Carolina","223","86","18","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","34","39","27","37","25","20","119","88","0","12","0","12","0","12","0","12"
"1500000US370630020283","Block Group 3, Census Tract 20.28, Durham County, North Carolina","724","164","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","24","79","58","94","92","11","19","305","150","84","62","123","78","14","22","0","12","0","12","0","12","0","12","0","12"
"1500000US370630021001","Block Group 1, Census Tract 21, Durham County, North Carolina","949","174","18","27","0","12","0","12","0","12","0","12","21","34","0","12","0","12","0","12","12","21","24","36","0","12","0","12","7","13","13","20","17","25","47","64","193","118","231","103","192","114","89","64","70","41","0","12","15","24","0","12","0","12"
"1500000US370630021002","Block Group 2, Census Tract 21, Durham County, North Carolina","742","142","0","17","0","17","0","17","0","17","18","27","0","17","0","17","0","17","18","24","12","19","0","17","0","17","8","14","50","45","21","33","117","108","28","35","90","63","110","69","106","64","62","45","68","64","17","28","17","29","0","17","0","17"
"1500000US370630021003","Block Group 3, Census Tract 21, Durham County, North Carolina","675","128","0","12","0","12","0","12","17","27","0","12","0","12","0","12","31","48","7","11","0","12","58","82","0","12","0","12","31","53","30","39","17","27","36","37","129","65","38","43","140","86","75","49","66","53","0","12","0","12","0","12","0","12"
"1500000US370630022001","Block Group 1, Census Tract 22, Durham County, North Carolina","264","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","23","33","6","10","0","12","13","21","7","10","16","15","4","9","19","18","23","20","40","28","42","32","42","23","22","16","7","11","0","12","0","12"
"1500000US370630023001","Block Group 1, Census Tract 23, Durham County, North Carolina","111","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","17","11","8","0","12","0","12","33","19","6","9","0","12","0","12","9","10","4","7","7","10","21","16","10","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630023002","Block Group 2, Census Tract 23, Durham County, North Carolina","16","23","0","12","0","12","0","12","0","12","0","12","16","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370639801001","Block Group 1, Census Tract 9801, Durham County, North Carolina","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
