Point X,Point Y,Planting Site Id,Updated At,Updated By,Tree Id,Tree Present,Genus,Species,Cultivar,Other Part Of Name,Common Name,Diameter,Tree: Height,block_fips
-78.87653455,35.9909015,2555741,2019-08-27T17:55:51.314204+00:00,DanHickey,2887016,True,Lagerstroemia,,,,Common crapemyrtle,0.5,0-20,370630010023005
-78.8988156913,35.9789116555,3173808,2018-06-28T13:24:30.692176+00:00,Dbh99999,,False,,,,,,,,370630013011030
-78.89567919,36.00034494,3205537,2020-03-30T19:59:18.674331+00:00,DanHickey,2847745,True,Lagerstroemia,,,,Common crapemyrtle,11.0,0-20,370630022001051
-78.87862137,35.9906433,3246386,2019-08-27T17:55:50.626882+00:00,DanHickey,2886867,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630010011010
-78.87742227,35.9903625,3168129,2019-08-27T17:55:51.989005+00:00,DanHickey,2886864,True,Lagerstroemia,,,,Common crapemyrtle,0.5,0-20,370630010023013
-78.87984574,35.98881916,3168221,2019-08-27T17:55:52.327615+00:00,DanHickey,2887599,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630010012005
-78.87744516,35.99097528,3168120,2019-08-27T17:55:54.351658+00:00,DanHickey,2887017,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630010023005
-78.8815154135,36.0400814003,3212581,2020-11-19T18:03:23.942994+00:00,DanHickey,2965571,True,Ulmus,americana,,,American elm,1.0,0-20,370630017091005
-78.89347413,35.99419572,3202640,2019-08-27T17:56:03.401106+00:00,DanHickey,2874581,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630011001022
-78.881233111,36.040324311,3212582,2020-11-19T18:01:40.664794+00:00,DanHickey,2965569,True,Ulmus,americana,,,American elm,1.0,0-20,370630017091005
-78.89548033,35.99231429,3203173,2019-08-27T17:56:04.184117+00:00,DanHickey,2874578,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630011001021
-78.87544853,35.98884204,3169252,2020-03-05T13:55:11.070157+00:00,DanHickey,2939512,True,Magnolia,grandiflora,,,Southern magnolia,1.0,0-20,370630010012002
-78.89386028,36.00067548,3205514,2020-03-05T13:55:13.455087+00:00,DanHickey,2939104,True,Ginkgo,biloba,,,Ginkgo,0.5,0-20,370630022001052
-78.89369264,36.00028707,3214249,2020-03-05T13:55:13.708629+00:00,DanHickey,2939105,True,Acer,truncatum,,,Shantung Maple,0.5,0-20,370630009002018
-78.8956122,36.00036486,3205538,2020-03-30T19:59:18.993140+00:00,DanHickey,2847746,True,Lagerstroemia,,,,Common crapemyrtle,11.0,0-20,370630022001051
-78.8813658804,36.0402077356,3212583,2020-11-19T18:01:53.844307+00:00,DanHickey,2965570,True,Ulmus,americana,,,American elm,1.0,0-20,370630017091005
-78.89597051,35.99817948,3205619,2019-08-27T17:56:06.046095+00:00,DanHickey,2874556,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630022001067
-78.90585378,35.98443186,3170599,2019-08-27T17:56:09.663454+00:00,DanHickey,2874518,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630023001023
-78.87136459,35.98855222,3169294,2019-08-27T17:56:10.758054+00:00,DanHickey,2887100,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010012000
-78.87259305,35.98858803,3169292,2019-08-27T17:56:11.033069+00:00,DanHickey,2887104,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010012000
-78.8955460489,36.0003933926,3205539,2020-12-04T18:40:51.325858+00:00,DanHickey,2966260,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630022001051
-78.8954451203,36.0004216928,3205540,2020-12-04T18:39:05.871692+00:00,DanHickey,2966258,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630022001051
-78.898829637,35.9788715816,3173811,2018-06-28T13:24:58.275934+00:00,Dbh99999,,False,,,,,,,,370630013011030
-78.88700623,35.99349764,3197072,2019-08-27T17:55:58.546427+00:00,DanHickey,2855607,True,Lagerstroemia,,,,Common crapemyrtle,0.5,0-20,370630011001017
-78.88695745,35.99446732,3197105,2019-08-27T17:55:59.547899+00:00,DanHickey,2855597,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001014
-78.88715744,35.99349919,3197070,2019-08-27T17:55:59.907410+00:00,DanHickey,2855606,True,Lagerstroemia,,,,Common crapemyrtle,0.5,0-20,370630011001017
-78.88704076,35.99457122,3197099,2019-08-27T17:56:00.896361+00:00,DanHickey,2855601,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001013
-78.88714939,35.99457339,3198066,2019-08-27T17:56:01.608487+00:00,DanHickey,2855600,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001013
-78.89261842,35.99013541,3204169,2020-03-05T13:50:31.641676+00:00,DanHickey,2944427,True,Ulmus,americana,,,American elm,1.0,0-20,370630011002008
-78.86885321,35.98644092,3169325,2019-08-27T17:56:12.120521+00:00,DanHickey,2881820,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010012011
-78.87300342,35.99114347,3169163,2019-08-27T17:56:12.906218+00:00,DanHickey,2887214,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010023009
-78.87295648,35.98862601,3169288,2019-08-27T17:56:13.166157+00:00,DanHickey,2887106,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010012000
-78.87271643,35.9886043,3169291,2019-08-27T17:56:13.431103+00:00,DanHickey,2887105,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010012000
-78.87127742,35.98854896,3169302,2019-08-27T17:56:13.703447+00:00,DanHickey,2887099,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010012000
-78.89385369,35.99540371,3202820,2019-08-27T17:56:15.327583+00:00,DanHickey,2885856,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630011001026
-78.89486611,35.99302284,3203185,2019-08-27T17:56:15.594951+00:00,DanHickey,2874571,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630011001021
-78.88746393,35.99448163,3198063,2019-08-27T17:56:02.611303+00:00,DanHickey,2855126,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001015
-78.89998108,35.99625412,3201927,2019-08-27T17:56:03.636169+00:00,DanHickey,2855594,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630022001055
-78.89165148,35.99296642,3202375,2019-08-27T17:56:03.973960+00:00,DanHickey,2854783,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.8935805,35.99277728,3202798,2019-08-27T17:56:04.647398+00:00,DanHickey,2854804,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.89367521,35.99277761,3202797,2019-08-27T17:56:05.036118+00:00,DanHickey,2854803,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.8952838629,36.0011279145,3205543,2018-09-12T16:53:43.620673+00:00,Dbh99999,,False,,,,,,,,370630022001052
-78.8952852,35.9925351,3203177,2019-08-27T17:56:16.167754+00:00,DanHickey,2874573,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630011001021
-78.89544412,35.99234684,3203172,2019-08-27T17:56:16.697893+00:00,DanHickey,2874577,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630011001021
-78.89277399,35.98999652,3204171,2020-03-05T13:50:32.304383+00:00,DanHickey,2944429,True,Ulmus,americana,,,American elm,1.0,0-20,370630011002008
-78.8951356709,35.9995481957,3205544,2018-09-12T16:57:32.926791+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.8987097144,35.9792368775,3173815,2018-06-28T18:18:29.234783+00:00,Dbh99999,,False,,,,,,,,370630013011030
-78.88002545,35.99195838,3168291,2019-08-27T17:54:53.517503+00:00,DanHickey,2887220,True,Magnolia,grandiflora,,,Southern magnolia,0.5,0-20,370630010011011
-78.90382066,35.99835254,3203719,2019-08-27T17:56:05.815309+00:00,DanHickey,2855104,True,Lagerstroemia,,,,Common crapemyrtle,0.5,0-20,370630022001024
-78.90381262,35.99847406,3203721,2019-08-27T17:56:06.207632+00:00,DanHickey,2855106,True,Lagerstroemia,,,,Common crapemyrtle,0.5,0-20,370630022001024
-78.89426962,35.99288452,3202788,2019-08-27T17:56:06.945335+00:00,DanHickey,2854798,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.89502838,35.99562263,3202826,2019-08-27T17:56:07.285489+00:00,DanHickey,2855204,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001011
-78.89287202,35.98997552,3204175,2020-03-05T13:50:32.976660+00:00,DanHickey,2944432,True,Ulmus,americana,,,American elm,1.0,0-20,370630011002008
-78.87691826,35.9858993,3168441,2019-08-27T17:56:19.220502+00:00,DanHickey,2881864,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630010012003
-78.895027712,35.9995487382,3205545,2018-09-12T16:57:06.801868+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.90585378,35.98517304,3170583,2019-08-27T17:56:18.673962+00:00,DanHickey,2874487,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630023001023
-78.89586657,36.00386305,3205198,2020-03-05T13:50:33.988114+00:00,DanHickey,2944696,True,Prunus,yedoensis,,,Yoshino flowering cherry,0.5,0-20,370630002002016
-78.89561578,36.00386141,3205200,2020-03-05T13:50:34.964630+00:00,DanHickey,2944698,True,Prunus,yedoensis,,,Yoshino flowering cherry,0.5,0-20,370630002002016
-78.89498681,35.9957626,3202828,2019-08-27T17:56:07.627293+00:00,DanHickey,2855206,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001011
-78.8950373815,35.9996494239,3205546,2018-09-12T13:06:22.674954+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.89491707,35.99592536,3202830,2019-08-27T17:56:07.967368+00:00,DanHickey,2855208,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001011
-78.89402121,35.99281885,3202793,2019-08-27T17:56:08.318114+00:00,DanHickey,2854800,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.90053496,35.99534052,3216180,2019-08-27T17:56:08.659846+00:00,DanHickey,2856152,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630022001062
-78.87990981,35.99169922,3168289,2019-08-27T17:57:05.327693+00:00,DanHickey,2887222,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010011010
-78.89522311,36.00386559,3205203,2020-03-05T13:50:35.293991+00:00,DanHickey,2944699,True,Prunus,yedoensis,,,Yoshino flowering cherry,0.5,0-20,370630002002016
-78.8957224,36.00377734,3205212,2020-03-05T13:50:35.947567+00:00,DanHickey,2944707,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630022001001
-78.8986681402,35.9793475741,3173818,2018-06-28T18:18:38.130254+00:00,Dbh99999,,False,,,,,,,,370630013011030
-78.89230929,35.99289697,3202688,2019-08-27T17:56:10.082959+00:00,DanHickey,2854777,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.8949117064,35.9995514506,3205547,2018-09-12T16:57:20.973072+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.89219597,35.99290837,3202695,2019-08-27T17:56:09.375961+00:00,DanHickey,2854778,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.89300331,35.99281885,3202673,2019-08-27T17:56:09.719603+00:00,DanHickey,2854772,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.89140204,35.99297998,3202372,2019-08-27T17:56:10.426983+00:00,DanHickey,2854784,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.89276728,35.99284597,3202684,2019-08-27T17:56:10.769162+00:00,DanHickey,2854773,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.89501061,35.99309364,3203181,2019-08-27T17:56:11.129211+00:00,DanHickey,2854765,True,Lagerstroemia,,,,Common crapemyrtle,4.0,0-20,370630022001088
-78.8998758,35.99859232,3204364,2019-08-27T17:56:11.474010+00:00,DanHickey,2855091,True,Lagerstroemia,,,,Common crapemyrtle,2.0,0-20,370630022001045
-78.8948418268,35.9995508712,3205548,2018-09-12T13:08:38.771405+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.87989536,35.99062805,3168279,2019-08-27T17:57:05.061062+00:00,DanHickey,2887227,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010011010
-78.89526509,35.9974471,3202854,2021-06-01T15:01:35.304823+00:00,DanHickey,2855712,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630011001010
-78.89304355,36.00037495,3214240,2020-04-04T20:49:21.290829+00:00,NicGunkel,2939117,True,Ginkgo,biloba,,,Ginkgo,0.5,0-20,370630009002017
-78.89345393,36.00037169,3214246,2020-06-03T18:30:37.864273+00:00,DanHickey,2939114,True,Ginkgo,biloba,,,Ginkgo,0.5,0-20,370630009002017
-78.8947593457,35.9995541118,3205549,2018-09-12T13:07:53.799406+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.8988877026,35.9794969991,3173820,2018-06-28T13:27:07.493515+00:00,KPIGNONE,,False,,,,,,,,370630013011017
-78.87789175,35.99242388,3168044,2019-08-27T17:52:11.049730+00:00,DanHickey,2887265,True,Carpinus,caroliniana,,,American hornbeam,1.0,0-20,370630010023004
-78.91332507,36.0140406,3235701,2019-08-27T17:56:57.162834+00:00,DanHickey,2885581,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630003012010
-78.88172597,35.98794888,3168545,2019-08-27T17:56:57.435024+00:00,DanHickey,2887634,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010012006
-78.87350047,35.99036309,3169238,2019-08-27T17:56:57.706529+00:00,DanHickey,2886878,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010023009
-78.8804536049,36.0400495408,3212593,2020-11-19T18:08:55.394734+00:00,DanHickey,2965586,True,Magnolia,grandiflora,,,Southern magnolia,1.0,0-20,370630017091005
-78.88758525,35.97699795,3247042,2021-01-25T16:29:44.272739+00:00,DanHickey,2888918,True,Quercus,phellos,,,Willow oak,2.0,0-20,370630014002042
-78.8948648882,35.9996498438,3205550,2018-09-12T13:09:36.008800+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.8988392475,35.9795821032,3173821,2018-06-28T13:25:23.688442+00:00,Dbh99999,,False,,,,,,,,370630013011018
-78.89589312,36.00377349,3205213,2020-03-05T13:50:36.278789+00:00,DanHickey,2944709,True,Prunus,yedoensis,,,Yoshino flowering cherry,0.5,0-20,370630022001001
-78.89978796,36.00374263,3203827,2020-03-05T13:50:36.615192+00:00,DanHickey,2944712,True,Prunus,yedoensis,,,Yoshino flowering cherry,0.5,0-20,370630022001004
-78.91876191,35.99193993,3251007,2019-08-27T17:56:51.874744+00:00,DanHickey,2890511,True,Quercus,phellos,,,Willow oak,3.0,0-20,370630005003011
-78.88789102,35.9767874,3247045,2021-01-25T16:29:52.056741+00:00,DanHickey,2971439,True,Ulmus,americana,,,American elm,2.0,0-20,370630014002042
-78.9190857,35.99196016,3251009,2019-08-27T17:56:52.208132+00:00,DanHickey,2890509,True,Quercus,phellos,,,Willow oak,3.0,0-20,370630005003011
-78.894354693,35.9995523654,3205551,2018-09-12T13:10:49.173328+00:00,Dbh99999,,False,,,,,,,,370630022001067
-78.87076744,35.98909686,3214831,2019-08-27T17:56:59.305546+00:00,DanHickey,2886902,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010022011
-78.87991279,35.99156883,3168287,2019-08-27T17:57:05.894402+00:00,DanHickey,2887223,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010011010
-78.8802794563,36.0399192767,3212595,2020-11-19T18:08:16.779145+00:00,DanHickey,2965584,True,Quercus,macrocarpa,,,Bur oak,1.0,0-20,370630017091005
-78.89987916,36.00374317,3203811,2020-03-05T13:50:36.943224+00:00,DanHickey,2944714,True,Prunus,yedoensis,,,Yoshino flowering cherry,0.5,0-20,370630022001004
-78.8943833113,35.9996610338,3205552,2018-09-12T16:56:51.013091+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.89997236,36.00347302,3204021,2020-03-05T13:50:37.273292+00:00,DanHickey,2944716,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630022001004
-78.87806341,35.99235335,3168040,2019-08-27T17:52:11.848916+00:00,DanHickey,2887273,True,Carpinus,caroliniana,,,American hornbeam,0.5,0-20,370630010023012
-78.88042692,35.98373502,3168634,2021-11-03T15:36:09.931377+00:00,DanHickey,2997140,True,Amelanchier,,,,Serviceberry,1.0,0-20,370630010013007
-78.8803548827,36.0398425105,3212596,2021-07-15T14:05:18.426479+00:00,DanHickey,2965583,True,Quercus,macrocarpa,,,Bur oak,1.0,0-20,370630017091005
-78.88120296,35.98531016,3168570,2019-08-27T17:57:07.500929+00:00,DanHickey,2881903,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010013008
-78.8940929621,35.9997434923,3205553,2018-09-12T16:56:39.838125+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.87496278,35.99161549,3168944,2019-08-27T17:52:50.663472+00:00,DanHickey,2887276,True,Chionanthus,retusus,,,Chinese fringe tree,0.5,0-20,370630010023010
-78.88173817,35.98817584,3168548,2019-08-27T17:57:06.426575+00:00,DanHickey,2887635,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010012006
-78.88055518,35.98521861,3168499,2019-08-27T17:57:07.236160+00:00,DanHickey,2888095,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010013008
-78.87748003,35.9842821,3168479,2019-08-27T17:57:07.961225+00:00,DanHickey,2887886,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010012015
-78.89407821,35.9998026237,3205554,2018-09-12T16:56:28.293092+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.87511461,35.99165144,3168943,2019-08-27T17:53:01.685952+00:00,DanHickey,2887277,True,Chionanthus,retusus,,,Chinese fringe tree,0.5,0-20,370630010023010
-78.8803834471,36.0397207765,3212597,2021-07-15T14:07:43.147019+00:00,DanHickey,2965582,True,Quercus,macrocarpa,,,Bur oak,1.0,0-20,370630017091005
-78.87485915,35.98755471,3169262,2019-08-27T17:57:08.756418+00:00,DanHickey,2881768,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630010012001
-78.88172194,35.9876624,3168544,2019-08-27T17:57:08.490640+00:00,DanHickey,2887633,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010012006
-78.90720561,35.98521102,3170560,2019-08-27T17:57:09.796516+00:00,DanHickey,2874481,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630023001016
-78.8940010965,36.0001123846,3205555,2018-09-12T16:56:16.576358+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.8991709461,35.9796600222,3173826,2018-06-28T13:26:12.104733+00:00,Dbh99999,,False,,,,,,,,370630013011018
-78.87819216,35.9904642,3168140,2019-08-27T17:51:56.866728+00:00,DanHickey,2886849,True,Carpinus,caroliniana,,,American hornbeam,0.5,0-20,370630010023012
-78.89539527,35.99790022,3205603,2021-03-25T18:19:08.995958+00:00,DanHickey,,False,,,,,,,,370630022001066
-78.902370151,36.0011012257,3213235,2021-03-03T14:31:23.208020+00:00,DanHickey,2874601,True,Cladrastis,kentukea,,,Yellowwood,0.5,0-20,370630022001018
-78.8810294054,36.0396437415,3212598,2020-11-19T18:07:16.181902+00:00,DanHickey,2965580,True,Ulmus,americana,,,American elm,1.0,0-20,370630017091005
-78.9122385466,36.0119816604,3186172,2021-03-19T15:03:50.278020+00:00,DanHickey,2942632,True,Quercus,phellos,,,Willow oak,2.0,0-20,370630003013001
-78.8952221721,36.0003049674,3205556,2018-09-12T17:00:45.790590+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.8991965243,35.9795772028,3173827,2018-06-28T13:26:26.454599+00:00,KPIGNONE,,False,,,,,,,,370630013011017
-78.87785017,35.9904642,3168134,2019-08-27T17:52:17.334535+00:00,DanHickey,2886851,True,Carpinus,caroliniana,,,American hornbeam,0.5,0-20,370630010023012
-78.90433398,35.9843716,3170649,2019-08-27T17:57:10.326096+00:00,DanHickey,2874527,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630023001022
-78.90459037,35.98437875,3170645,2019-08-27T17:57:10.597774+00:00,DanHickey,2874529,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630023001022
-78.89591217,35.99661543,3202975,2019-08-27T17:57:11.156368+00:00,DanHickey,2875009,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630011001011
-78.903477,36.00099149,3203763,2019-08-27T17:57:11.419787+00:00,DanHickey,2874603,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630022001018
-78.87731239,35.98892333,3168196,2019-08-27T17:52:17.706564+00:00,DanHickey,2887295,True,Carpinus,caroliniana,,,American hornbeam,1.0,0-20,370630010023013
-78.8804987342,35.9882030102,3168520,2020-06-01T17:07:21.208189+00:00,DanHickey,2940316,True,Lagerstroemia,,,,Common crapemyrtle,3.0,0-20,370630010012005
-78.87375847,35.98429295,3169452,2019-08-27T17:57:01.756360+00:00,DanHickey,2888104,True,Cladrastis,kentukea,,,Yellowwood,0.5,0-20,370630010013001
-78.8953314722,36.0002583136,3205557,2018-09-12T17:00:23.833772+00:00,Dbh99999,,False,,,,,,,,370630022001051
-78.87764364,35.99046094,3168131,2019-08-27T17:52:12.290007+00:00,DanHickey,2886852,True,Carpinus,caroliniana,,,American hornbeam,0.5,0-20,370630010023012
-78.87851012,35.98577499,3168428,2019-08-27T17:57:00.692536+00:00,DanHickey,2881889,True,Cladrastis,kentukea,,,Yellowwood,0.5,0-20,370630010012013
-78.91277584,36.00207408,3205268,2020-03-05T13:50:37.924977+00:00,DanHickey,2944445,True,Prunus,yedoensis,,,Yoshino flowering cherry,0.5,0-20,370630022001034
-78.89956688,36.00383594,3203829,2020-03-05T13:50:38.256042+00:00,DanHickey,2944719,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630002002019
-78.89942989,36.00383702,3203830,2020-03-05T13:50:38.603940+00:00,DanHickey,2944720,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630002002019
-78.8952194899,36.0002452939,3205558,2018-09-12T17:00:35.282830+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.8992373907,35.9796722193,3173829,2018-06-28T13:28:20.051753+00:00,Dbh99999,,False,,,,,,,,370630013011018
-78.8773942,35.99062045,3168119,2019-08-27T17:52:08.495904+00:00,DanHickey,2886855,True,Ilex,opaca,,,American holly,0.5,0-20,370630010023005
-78.87712866,35.98892767,3168191,2019-08-27T17:52:13.020158+00:00,DanHickey,2887297,True,Carpinus,caroliniana,,,American hornbeam,1.0,0-20,370630010023013
-78.90347064,36.00107909,3203764,2019-08-27T17:57:11.685117+00:00,DanHickey,2874602,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630022001018
-78.87448269,35.98618909,3169768,2019-08-27T17:55:11.851672+00:00,DanHickey,2881853,True,Quercus,bicolor,,,Swamp white oak,0.5,0-20,370630010012012
-78.87135521,35.99076694,3214807,2019-08-27T17:57:12.787933+00:00,DanHickey,2886886,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010022012
-78.90714929,35.98452518,3170553,2019-08-27T17:57:15.191692+00:00,DanHickey,2874508,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630023001021
-78.89241479,35.99458178,3202360,2019-08-27T17:57:15.460653+00:00,DanHickey,2875065,True,Ulmus,americana,,,American elm,1.0,0-20,370630011001023
-78.8818984223,36.0400437179,3212602,2020-11-19T18:06:11.200783+00:00,DanHickey,2965576,True,Ulmus,americana,,,American elm,1.0,0-20,370630017091004
-78.89085889,35.99354042,3202366,2021-10-01T18:03:42.067835+00:00,DanHickey,2855193,True,Ulmus,americana,,,American elm,1.0,0-20,370630011001012
-78.895322755,36.000136254,3205559,2018-09-12T17:00:07.993813+00:00,Dbh99999,,False,,,,,,,,370630022001051
-78.89141679,35.99310314,3202373,2021-06-02T16:17:19.563460+00:00,DanHickey,2966419,True,Betula,nigra,,,River birch,1.0,0-20,370630011001040
-78.89088571,35.99318018,3202365,2021-10-01T18:00:04.748721+00:00,DanHickey,2855192,True,Ulmus,americana,,,American elm,1.0,0-20,370630011001012
-78.87387025,35.98619185,3169769,2019-08-27T17:55:02.009476+00:00,DanHickey,2881852,True,Quercus,bicolor,,,Swamp white oak,0.5,0-20,370630010012012
-78.89152139,35.99308903,3202374,2019-08-27T17:57:16.560359+00:00,DanHickey,2854787,True,Ulmus,americana,,,American elm,2.0,0-20,370630011001040
-78.89511187,35.99349023,3203187,2019-08-27T17:57:16.828361+00:00,DanHickey,2854768,True,Ulmus,americana,,,American elm,2.0,0-20,370630022001069
-78.87732312,35.99047288,3168148,2020-06-03T17:25:09.692756+00:00,DanHickey,2886858,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010023005
-78.91471705,36.01693645,3184135,2020-03-05T13:48:51.397223+00:00,DanHickey,2942821,True,Acer,truncatum,,,Shantung Maple,2.0,0-20,370630003012003
-78.8952147961,36.0001856204,3205560,2018-09-12T17:00:57.959542+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.91362146,36.01689733,2975582,2020-03-05T13:55:18.342028+00:00,DanHickey,2942817,True,Acer,truncatum,,,Shantung Maple,2.0,0-20,370630003012002
-78.87724265,35.99047179,3168154,2019-08-27T17:57:02.668207+00:00,DanHickey,2886859,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010023005
-78.91438025,36.01664419,3092808,2020-03-05T13:55:18.048644+00:00,DanHickey,2942816,True,Acer,buergerianum,,,Trident maple,2.0,0-20,370630003012003
-78.89413118,35.99296533,3202790,2019-08-27T17:57:17.345106+00:00,DanHickey,2854794,True,Ulmus,americana,,,American elm,2.0,0-20,370630011001022
-78.9138291042,36.0169060459,2534209,2021-03-12T15:39:49.895279+00:00,DanHickey,2942818,True,Acer,buergerianum,,,Trident maple,2.0,0-20,370630003012002
-78.8951966912,35.9999425859,3205561,2018-09-12T16:59:32.173530+00:00,Dbh99999,,False,,,,,,,,370630022001068
-78.90997499,36.00998504,2535152,2020-03-05T13:55:19.359257+00:00,DanHickey,2942638,True,Ulmus,americana,,,American elm,3.0,0-20,370630003022014
-78.89382005,35.99290131,3202792,2019-08-27T17:57:17.611425+00:00,DanHickey,2854796,True,Ulmus,americana,,,American elm,2.0,0-20,370630011001022
-78.8771934,35.99035947,3168152,2019-08-27T17:57:02.139444+00:00,DanHickey,2886865,True,Cercis,canadensis,,,Eastern redbud,0.5,0-20,370630010023013
-78.89264135,35.9929741,3202680,2019-08-27T17:57:18.118733+00:00,DanHickey,2854791,True,Ulmus,americana,,,American elm,2.0,0-20,370630011001041
-78.89200553,35.99304129,3202693,2019-08-27T17:57:18.616649+00:00,DanHickey,2854790,True,Ulmus,americana,,,American elm,2.0,0-20,370630011001041
-78.88554007,36.02022851,2555025,2019-08-27T17:57:19.354081+00:00,DanHickey,2882802,True,Ulmus,americana,,,American elm,1.0,0-20,370630001011000
-78.88274415,36.04066586,3212604,2020-03-30T20:13:30.092782+00:00,DanHickey,2852086,True,Acer,saccharum,,,Sugar maple,16.0,20-40,370630017093006
-78.89443293,35.99307601,3202786,2021-10-01T17:56:43.112305+00:00,DanHickey,2854793,True,Ulmus,americana,,,American elm,2.0,0-20,370630011001022
-78.87931371,35.98860266,3168409,2019-08-27T17:57:56.832314+00:00,DanHickey,2887571,True,Pistacia,chinensis,,,Chinese pistache,0.5,0-20,370630010012004
